File,Page No,Line No,Headline,Category,Block Headline,Item List Headline,Name,Parameter,Comment,Description,See Also,Source
KSP_Reference_Manual_Fixed.txt.py,272,9251,22. Control Parameters,Text,,,$CONTROL_PAR_TEXT,,,"Sets or returns the widget text, similar to set_text().",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,272,9255,22. Control Parameters,Text,,,$CONTROL_PAR_TEXTLINE,,,"Adds a text line to multiline labels, similar to add_text_line().",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,272,9260,22. Control Parameters,Text,,,$CONTROL_PAR_IDENTIFIER,,,"Returns the name of the UI widget as declared in the script, without the type specifier ($, %, @, ?).
Only works with get_control_par().",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,272,9265,22. Control Parameters,Text,,,$CONTROL_PAR_HELP,,,"Sets or returns the help text, which is displayed in Kontakt's Info pane when hovering above the
widget.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,272,9270,22. Control Parameters,Text,,,$CONTROL_PAR_LABEL,,,"Sets or returns the widget label, similar to set_knob_label(), except this control parameter is
not limited to knobs only - it also works with ui_slider, ui_switch and ui_xy.
This is also the string published to the host when using host automation.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,272,9276,22. Control Parameters,Text,,,$CONTROL_PAR_SHORT_NAME,,,Sets or returns the short name of the widget.,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,272,9280,22. Control Parameters,Text,,,$CONTROL_PAR_UNIT,,,"Sets or returns the knob unit, similar to set_knob_unit().",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,273,9286,22. Control Parameters,Text,,,$CONTROL_PAR_FONT_TYPE,,,"Sets or returns the font type. Numbers 0... 25 are used to select any of the 26 factory fonts, as
shown below. Combine with get_font_id() to use custom fonts.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,273,9290,22. Control Parameters,Text,,"For responsive widgets (ui_button, ui_switch and ui_menu), the font can also be set separately for each of the states via the following control parameters",$CONTROL_PAR_FONT_TYPE_ON,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,273,9291,22. Control Parameters,Text,,"For responsive widgets (ui_button, ui_switch and ui_menu), the font can also be set separately for each of the states via the following control parameters",$CONTROL_PAR_FONT_TYPE_OFF_PRESSED,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,273,9292,22. Control Parameters,Text,,"For responsive widgets (ui_button, ui_switch and ui_menu), the font can also be set separately for each of the states via the following control parameters",$CONTROL_PAR_FONT_TYPE_ON_PRESSED,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,273,9293,22. Control Parameters,Text,,"For responsive widgets (ui_button, ui_switch and ui_menu), the font can also be set separately for each of the states via the following control parameters",$CONTROL_PAR_FONT_TYPE_OFF_HOVER,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,273,9294,22. Control Parameters,Text,,"For responsive widgets (ui_button, ui_switch and ui_menu), the font can also be set separately for each of the states via the following control parameters",$CONTROL_PAR_FONT_TYPE_ON_HOVER,,,"Not using any of the five additional state fonts will result in the default
($CONTROL_PAR_FONT_TYPE) being used instead.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,273,9299,22. Control Parameters,Text,,,$CONTROL_PAR_DISABLE_TEXT_SHIFTING,,,Deactivates text position shifting when clicking on ui_button or ui_switch.,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,273,9303,22. Control Parameters,Text,,,$CONTROL_PAR_TEXTPOS_Y,,,"Shifts the vertical position in pixels of text in ui_button, ui_switch, ui_label. ui_menu, and
parameter name in ui_value_edit.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,273,9308,22. Control Parameters,Text,,,$CONTROL_PAR_TEXT_ALIGNMENT,,,"0: Left
1: Centered
2: Right",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,273,9315,22. Control Parameters,Text,,,$CONTROL_PAR_VALUEPOS_Y,,,Shifts the vertical position in pixels of the parameter value in ui_value_edit.,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,274,9322,22. Control Parameters,Text,Automation,,$CONTROL_PAR_ALLOW_AUTOMATION,,,"Sets or returns if a UI widget can be automated (1) or not (0). By default, automation is allowed for
all automatable widgets (ui_knob, ui_slider, ui_switch, ui_xy cursors).
This control parameter can only be used in the on init callback.
When allowing automation for ui_xy cursors, use set_control_par_arr() command instead
of set_control_par().",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,274,9330,22. Control Parameters,Text,,,$CONTROL_PAR_AUTOMATION_NAME,,,"Sets or returns an automation name to a UI widget when used with set_control_par_str().
$CONTROL_PAR_LABEL can be used to set the automation value string.
When assigning automation names to ui_xy cursors, use set_control_par_str_arr()
command instead of set_control_par_str().",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,274,9337,22. Control Parameters,Text,,,$CONTROL_PAR_AUTOMATION_ID,,,"Sets or returns an automation ID to a UI widget, in range 0... 2047. Can only be used in the init
callback.
Automation IDs can only be assigned to automatable widgets (ui_knob, ui_slider, ui_switch,
ui_xy cursors).
When assigning automation IDs to ui_xy cursors, use set_control_par_arr() command
instead of set_control_par().",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,274,9347,22. Control Parameters,Key Modifiers,,,$CONTROL_PAR_KEY_SHIFT,,,"Returns 1 when the shift key was pressed (0 otherwise) while clicking the UI widget.
ui_menu and ui_value_edit are not supported.
The basic [Shift] modifier functionality on ui_slider and ui_knob is preserved.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,274,9353,22. Control Parameters,Key Modifiers,,,$CONTROL_PAR_KEY_ALT,,,"Returns 1 if the [Alt] (Windows) or [Opt] (macOS) key was pressed (0 otherwise) while clicking the UI
widget.
ui_menu and ui_value_edit are not supported.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,274,9359,22. Control Parameters,Key Modifiers,,,$CONTROL_PAR_KEY_CONTROL,,,"Returns 1 if the [Ctrl] (Windows) or [Cmd] (macOS) key was pressed (0 otherwise) while clicking the
UI widget.
ui_menu and ui_value_edit are not supported.
The basic [Ctrl]/[Cmd] modifier functionality on ui_slider and ui_knob is preserved.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,275,9370,22. Control Parameters,Specific,Tables,,$NI_CONTROL_PAR_IDX,,,"Returns the index of the ui_table column or ui_xy cursor that triggered the on ui_control callback.

Returns the index of the cursor that triggered the on ui_control callback of a ui_xy widget. Note that
indices are always even numbers starting from 0, so the first cursor has an index of 0, the second
has an index of 2, and so on.","$,N,I,_,C,O,N,T,R,O,L,_,P,A,R,_,I,D,X",BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,282,9729,22. Control Parameters,XY Pad,,,$NI_CONTROL_PAR_IDX,,,"Returns the index of the ui_table column or ui_xy cursor that triggered the on ui_control callback.

Returns the index of the cursor that triggered the on ui_control callback of a ui_xy widget. Note that
indices are always even numbers starting from 0, so the first cursor has an index of 0, the second
has an index of 2, and so on.","$,N,I,_,C,O,N,T,R,O,L,_,P,A,R,_,I,D,X",BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,275,9375,22. Control Parameters,Tables and Waveforms,,,$CONTROL_PAR_BAR_COLOR,,,"Sets or returns the color of the step bar in ui_table and ui_value_edit.
0ff0000h { red }
The 0 at the start is just to let Kontakt know the value is a number. The h or H at the end is to
indicate that it is a hexadecimal value.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,275,9383,22. Control Parameters,Tables and Waveforms,,,$CONTROL_PAR_ZERO_LINE_COLOR,,,Sets or returns the color of the middle line in ui_table.,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,275,9388,22. Control Parameters,Menus,,,$CONTROL_PAR_NUM_ITEMS,,,"Returns the number of menu entries in a specific ui_menu.
Only works with get_control_par().",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,275,9393,22. Control Parameters,Menus,,,$CONTROL_PAR_SELECTED_ITEM_IDX,,,"Returns the index of the currently selected menu entry.
Only works with get_control_par().",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,275,9400,22. Control Parameters,Mouse Area,,,$CONTROL_PAR_DND_ACCEPT_AUDIO,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,275,9401,22. Control Parameters,Mouse Area,,,$CONTROL_PAR_DND_ACCEPT_MIDI,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,275,9402,22. Control Parameters,Mouse Area,,,$CONTROL_PAR_DND_ACCEPT_ARRAY,,,"Enables ui_mouse_area to accept audio, MIDI or NKA array files.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,275,9405,22. Control Parameters,Mouse Area,,These can be set to one of the following values,$NI_DND_ACCEPT_NONE,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,275,9406,22. Control Parameters,Mouse Area,,These can be set to one of the following values,$NI_DND_ACCEPT_ONE,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,275,9407,22. Control Parameters,Mouse Area,,These can be set to one of the following values,$NI_DND_ACCEPT_MULTIPLE,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,276,9412,22. Control Parameters,Mouse Area,,,$CONTROL_PAR_RECEIVE_DRAG_EVENTS,,,"Configures whether on ui_control callback of ui_mouse_area gets triggered just for the drop
event (when set to 0) or also for drag events (when set to 1).",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,276,9416,22. Control Parameters,Mouse Area,,The UI callback has two built-in variables,$NI_MOUSE_EVENT_TYPE,,,"Specifies the event type that triggered the callback and can have
Returns the type of mouse event that triggered the on ui_controlcallback of a ui_xy widget. Can only
be used within the on ui_control callback.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,283,9737,22. Control Parameters,XY Pad,,,$NI_MOUSE_EVENT_TYPE,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,276,9418,22. Control Parameters,Mouse Area,,one of the following values,$NI_MOUSE_EVENT_TYPE_DND_DROP,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,276,9419,22. Control Parameters,Mouse Area,,one of the following values,$NI_MOUSE_EVENT_TYPE_DND_DRAG,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,276,9420,22. Control Parameters,Mouse Area,,one of the following values,$NI_MOUSE_OVER_CONTROL,,,"1: The mouse has entered ui_mouse_area on a drag event
0: The mouse has left ui_mouse_area on a drag event

on ui_control ($aMouseArea)
  if ($NI_MOUSE_EVENT_TYPE = $NI_MOUSE_EVENT_TYPE_DROP)
    message(num_elements(!NI_DND_ITEMS_AUDIO))
  end if

  if ($NI_MOUSE_EVENT_TYPE = $NI_MOUSE_EVENT_TYPE_DRAG)
    message(num_elements(!NI_DND_ITEMS_AUDIO))
    message($MOUSE_OVER_CONTROL)
  end if
end on",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,276,9437,22. Control Parameters,Labels,,,$CONTROL_PAR_DND_BEHAVIOUR,,,"Sets or returns the drag and drop behavior for ui_label. Using a value of 1 sets the label as a drag
and drop area, allowing the user to export the MIDI object currently held in memory by a simple drag
and drop action. For more information on MIDI handling in KSP, refer to MIDI Object Commands.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,276,9443,22. Control Parameters,Labels,,,$CONTROL_PAR_MIDI_EXPORT_AREA_IDX,,,"Assigns one of 512 available MIDI object export areas to be drag and drop exported via a particular
ui_label. For more information on MIDI handling in KSP, refer to MIDI Object Commands.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,276,9449,22. Control Parameters,Value Edit,,,$CONTROL_PAR_SHOW_ARROWS,,,"Hides the arrows of ui_value_edit.
0: Arrows are hidden
1: Arrows are shown",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,276,9456,22. Control Parameters,Level Meters,,,$CONTROL_PAR_BG_COLOR,,,"Sets or returns the background color of ui_level_meter.


Sets or returns the background color of ui_waveform.


Sets or returns the background color of ui_wavetable.","$,C,O,N,T,R,O,L,_,P,A,R,_,B,G,_,C,O,L,O,R,
,$,C,O,N,T,R,O,L,_,P,A,R,_,B,G,_,C,O,L,O,R",BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,279,9567,22. Control Parameters,Waveform,,,$CONTROL_PAR_BG_COLOR,,,"Sets or returns the background color of ui_level_meter.


Sets or returns the background color of ui_waveform.


Sets or returns the background color of ui_wavetable.","$,C,O,N,T,R,O,L,_,P,A,R,_,B,G,_,C,O,L,O,R,
,$,C,O,N,T,R,O,L,_,P,A,R,_,B,G,_,C,O,L,O,R",BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,280,9633,22. Control Parameters,Wavetable,,,$CONTROL_PAR_BG_COLOR,,,"Sets or returns the background color of ui_level_meter.


Sets or returns the background color of ui_waveform.


Sets or returns the background color of ui_wavetable.","$,C,O,N,T,R,O,L,_,P,A,R,_,B,G,_,C,O,L,O,R,
,$,C,O,N,T,R,O,L,_,P,A,R,_,B,G,_,C,O,L,O,R",BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,277,9462,22. Control Parameters,Level Meters,,,$CONTROL_PAR_OFF_COLOR,,,Sets the second background color of ui_level_meter.,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,277,9466,22. Control Parameters,Level Meters,,,$CONTROL_PAR_ON_COLOR,,,Sets the main level meter color of ui_level_meter.,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,277,9470,22. Control Parameters,Level Meters,,,$CONTROL_PAR_OVERLOAD_COLOR,,,Sets the color of ui_level_meter overload section.,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,277,9474,22. Control Parameters,Level Meters,,,$CONTROL_PAR_PEAK_COLOR,,,Sets the color of the little bar showing the current peak level.,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,277,9478,22. Control Parameters,Level Meters,,,$CONTROL_PAR_VERTICAL,,,"Aligns ui_level_meter vertically (1) or horizontally (0, default).",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,277,9482,22. Control Parameters,Level Meters,,,$CONTROL_PAR_RANGE_MIN,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,277,9483,22. Control Parameters,Level Meters,,,$CONTROL_PAR_RANGE_MAX,,,"Sets the minimum and maximum display range of ui_level_meter, with default range 0... 1000000.
If the minimum values is smaller than the maximum value, the display is inverted.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,277,9489,22. Control Parameters,File Selector,,,$CONTROL_PAR_BASEPATH,,,"Sets or returns the basepath of ui_file_selector. This control parameter can be used in any callback.
Be careful with the number of subfolders in the basepath, as it might take too long to scan the
filesystem.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,277,9495,22. Control Parameters,File Selector,,,$CONTROL_PAR_COLUMN_WIDTH,,,"Sets or returns the width of ui_file_selector columns. This control par can only be used in on init
callback.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,277,9500,22. Control Parameters,File Selector,,,$CONTROL_PAR_FILEPATH,,,"Sets or returns the actual path (full path of the file) currently selected in ui_file_selector. The file path
must be a subpath of the instrument’s basepath. This control parameter is useful for recalling the
prior state of the file selector upon loading the instrument. Can only be used in on init callback.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,278,9508,22. Control Parameters,File Selector,,,$CONTROL_PAR_FILE_TYPE,,,Sets or returns the file type for ui_file_selector. Can only be used in on init callback.,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,278,9511,22. Control Parameters,File Selector,,The following file types are available,$NI_FILE_TYPE_MIDI,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,278,9512,22. Control Parameters,File Selector,,The following file types are available,$NI_FILE_TYPE_AUDIO,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,278,9513,22. Control Parameters,File Selector,,The following file types are available,$NI_FILE_TYPE_ARRAY,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,278,9517,22. Control Parameters,Instrument Icon and Wallpaper,,,$INST_ICON_ID,,,"The ID of the instrument icon.
set_control_par($INST_ICON_ID, $CONTROL_PAR_HIDE, $HIDE_WHOLE_CONTROL)
set_control_par_str($INST_ICON_ID, $CONTROL_PAR_PICTURE, <file-name>)",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,278,9526,22. Control Parameters,Instrument Icon and Wallpaper,,,$INST_WALLPAPER_ID,,,"The ID of the instrument wallpaper.
set_control_par_str($INST_WALLPAPER_ID, $CONTROL_PAR_PICTURE,
<file_name>)
This command can only be used in on init callback. Note that a wallpaper set via the script replaces
the one set in Instrument Options dialog, and it will not be checked in the Content Missing dialog
when loading the wallpaper from the resource container.
This command only supports wallpapers that are located within the resource container.
If you use it in different script slots, then the last script slot in which wallpaper was set will be the
one that is loaded.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,278,9541,22. Control Parameters,Waveform,Waveform Flag Constants,,$UI_WAVEFORM_USE_SLICES,,,"To be used with attach_zone(). You can combine flag constants using the bitwise.or..
Display the zone’s slice markers.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,278,9542,22. Control Parameters,Waveform,Waveform Flag Constants,,$UI_WAVEFORM_USE_TABLE,,,"To be used with attach_zone(). You can combine flag constants using the bitwise.or..
Display a per-slice table.
Note: this only works if the slice markers are also active.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,278,9544,22. Control Parameters,Waveform,Waveform Flag Constants,,$UI_WAVEFORM_TABLE_IS_BIPOLAR,,,"To be used with attach_zone(). You can combine flag constants using the bitwise.or..
Make the table bipolar.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,278,9545,22. Control Parameters,Waveform,Waveform Flag Constants,,$UI_WAVEFORM_USE_MIDI_DRAG,,,"To be used with attach_zone(). You can combine flag constants using the bitwise.or..
Display a MIDI drag and drop icon.
Note: this only works if the slice markers are also active.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,279,9552,22. Control Parameters,Waveform,Waveform Property Constants,,$UI_WF_PROP_PLAY_CURSOR,,,"To be used with get_ui_wf_property() and set_ui_wf_property().
Sets or returns the play cursor position, in microseconds.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,279,9553,22. Control Parameters,Waveform,Waveform Property Constants,,$UI_WF_PROP_FLAGS,,,"To be used with get_ui_wf_property() and set_ui_wf_property().
Used to set new flag constants after the attach_zone()
command is used.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,279,9555,22. Control Parameters,Waveform,Waveform Property Constants,,$UI_WF_PROP_TABLE_VAL,,,"To be used with get_ui_wf_property() and set_ui_wf_property().
Sets or returns the value of the indexed slice’s table.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,279,9556,22. Control Parameters,Waveform,Waveform Property Constants,,$UI_WF_PROP_TABLE_IDX_HIGHLIGHT,,,"To be used with get_ui_wf_property() and set_ui_wf_property().
Highlights the indexed slice within the ui_waveform widget.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,279,9557,22. Control Parameters,Waveform,Waveform Property Constants,,$UI_WF_PROP_MIDI_DRAG_START_NOTE,,,"To be used with get_ui_wf_property() and set_ui_wf_property().
Defines the start note for the MIDI drag and drop function.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,279,9560,22. Control Parameters,Waveform,,,$CONTROL_PAR_WF_VIS_MODE,,,Changes the way the waveform is drawn.,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,279,9562,22. Control Parameters,Waveform,, Valid values,$NI_WF_VIS_MODE_1,,Default,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,279,9563,22. Control Parameters,Waveform,, Valid values,$NI_WF_VIS_MODE_2,,X-ray,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,279,9564,22. Control Parameters,Waveform,, Valid values,$NI_WF_VIS_MODE_3,,X-ray filled,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,279,9571,22. Control Parameters,Waveform,,,$CONTROL_PAR_WAVE_COLOR,,,"Sets or returns the color of the waveform drawn in ui_waveform.


Sets or returns the color of the waveform drawn in 2D visualization mode, or the current waveform
drawn in 3D visualization mode of ui_wavetable.","$,C,O,N,T,R,O,L,_,P,A,R,_,W,A,V,E,_,C,O,L,O,R",BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,280,9612,22. Control Parameters,Wavetable,,,$CONTROL_PAR_WAVE_COLOR,,,"Sets or returns the color of the waveform drawn in ui_waveform.


Sets or returns the color of the waveform drawn in 2D visualization mode, or the current waveform
drawn in 3D visualization mode of ui_wavetable.","$,C,O,N,T,R,O,L,_,P,A,R,_,W,A,V,E,_,C,O,L,O,R",BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,279,9575,22. Control Parameters,Waveform,,,$CONTROL_PAR_WAVE_CURSOR_COLOR,,,Sets or returns the color of the playback cursor in ui_waveform.,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,279,9580,22. Control Parameters,Waveform,,,$CONTROL_PAR_SLICEMARKERS_COLOR,,,Sets or returns the color of the slice markers in ui_waveform.,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,279,9584,22. Control Parameters,Waveform,,,$CONTROL_PAR_BG_ALPHA,,,"Sets or returns the alpha channel (opacity) of the background of ui_waveform.
Range: 0 (fully transparent) to 255 (fully opaque).

Sets or returns the alpha channel (opacity) of ui_wavetable.
Range: 0 (fully transparent) to 255 (fully opaque).","$,C,O,N,T,R,O,L,_,P,A,R,_,B,G,_,A,L,P,H,A",BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,280,9637,22. Control Parameters,Wavetable,,,$CONTROL_PAR_BG_ALPHA,,,"Sets or returns the alpha channel (opacity) of the background of ui_waveform.
Range: 0 (fully transparent) to 255 (fully opaque).

Sets or returns the alpha channel (opacity) of ui_wavetable.
Range: 0 (fully transparent) to 255 (fully opaque).","$,C,O,N,T,R,O,L,_,P,A,R,_,B,G,_,A,L,P,H,A",BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,279,9590,22. Control Parameters,Wavetable,,,$CONTROL_PAR_WT_ZONE,,,"Attaches a zone to ui_wavetable, taking the zone ID as the argument.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,280,9596,22. Control Parameters,Wavetable,,,$CONTROL_PAR_WT_VIS_MODE,,,Sets or returns the visualization mode of ui_wavetable.,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,280,9598,22. Control Parameters,Wavetable,, Can be set to the following values,$NI_WT_VIS_2D,,"2D, oscilloscope-style visualization, only showing the current wavetable position",,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,280,9599,22. Control Parameters,Wavetable,, Can be set to the following values,$NI_WT_VIS_3D,,3D visualization displaying the whole wavetable as well as the the current position,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,280,9602,22. Control Parameters,Wavetable,,,$CONTROL_PAR_PARALLAX_X,,,"Sets or returns the X-axis parallax of ui_wavetable (only applicable to 3D mode).
Range: -1000000... 1000000",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,280,9607,22. Control Parameters,Wavetable,,,$CONTROL_PAR_PARALLAX_Y,,,"Sets or returns the Y-axis parallax of ui_wavetable (only applicable to 3D mode).
Range: -1000000... 1000000",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,280,9617,22. Control Parameters,Wavetable,,,$CONTROL_PAR_WAVE_ALPHA,,,"Sets or returns the alpha channel (opacity) of the waveform drawn in 2D visualization mode, or the
current waveform drawn in 3D visualization mode of ui_wavetable.
Range: 0 (fully transparent) to 255 (fully opaque).",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,280,9623,22. Control Parameters,Wavetable,,,$CONTROL_PAR_WAVETABLE_COLOR,,,Sets or returns the color of the background waveforms in 3D visualization mode of ui_wavetable.,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,280,9627,22. Control Parameters,Wavetable,,,$CONTROL_PAR_WAVETABLE_ALPHA,,,"Sets or returns the alpha channel (opacity) of the background waveforms in 3D visualization mode
of ui_wavetable.
Range: 0 (fully transparent) to 255 (fully opaque).",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,281,9646,22. Control Parameters,Wavetable,Additional Color and Alpha Parameters,,$CONTROL_PAR_WAVE_END_COLOR,,,"To be paired with the above control parameters in order to create gradient effects. If not explicitly
set, they inherit the value of their match from above, resulting in no gradient.
Sets or returns the color for the end of the gradient applied to the
waveform (2D) or current waveform (3D).",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,281,9648,22. Control Parameters,Wavetable,Additional Color and Alpha Parameters,,$CONTROL_PAR_WAVE_END_ALPHA,,,"To be paired with the above control parameters in order to create gradient effects. If not explicitly
set, they inherit the value of their match from above, resulting in no gradient.
Sets or returns the alpha channel (opacity) for the end of the
gradient applied to the waveform (2D) or current waveform (3D).",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,281,9650,22. Control Parameters,Wavetable,Additional Color and Alpha Parameters,,$CONTROL_PAR_WAVETABLE_END_COLOR,,,"To be paired with the above control parameters in order to create gradient effects. If not explicitly
set, they inherit the value of their match from above, resulting in no gradient.
Sets or returns the color for the end of the gradient applied to the
background waveforms (3D).",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,281,9652,22. Control Parameters,Wavetable,Additional Color and Alpha Parameters,,$CONTROL_PAR_WAVETABLE_END_ALPHA,,,"To be paired with the above control parameters in order to create gradient effects. If not explicitly
set, they inherit the value of their match from above, resulting in no gradient.
Sets or returns the alpha channel (opacity) for the end of the
gradient applied to the background waveforms (3D).",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,281,9657,22. Control Parameters,Slider,,,$CONTROL_PAR_MOUSE_BEHAVIOUR,,,"A value from -5000 to 5000, setting the move direction of ui_slider and its sensitivity.
Settings are relative to the size of the slider picture.
Negative values give a vertical slider behavior, positive values give a horizontal behavior.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,281,9664,22. Control Parameters,XY Pad,,,$CONTROL_PAR_MOUSE_BEHAVIOUR_X,,,"Mouse behavior, i.e. the drag scale, of the X axis of all ui_xy cursors.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,281,9668,22. Control Parameters,XY Pad,,,$CONTROL_PAR_MOUSE_BEHAVIOUR_Y,,,"Mouse behavior, i.e. the drag scale, of the Y axis of all ui_xy cursors.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,281,9672,22. Control Parameters,XY Pad,,,$CONTROL_PAR_MOUSE_MODE,,,"Sets the way ui_xy responds to mouse clicks and drags.
0: Clicks anywhere other than on a cursor are ignored. Clicking on a cursor and dragging, sets new
values respecting the usual $CONTROL_PAR_MOUSE_BEHAVIOUR settings.
1: Clicks anywhere on the XY pad are registered but don't change the values. Clicking anywhere
and dragging, sets new values; the cursor moves parallel to the mouse cursor with distances scaled
based on the $CONTROL_PAR_MOUSE_BEHAVIOUR settings.
2: Clicks anywhere on the XY pad are registered and immediately change the values, with the cursor
immediately matching the mouse cursor. Clicking anywhere and dragging has a similar effect; the
$CONTROL_PAR_MOUSE_BEHAVIOUR settings are ignored; cursor always follows mouse cursor
one-to-one.",,BUILT-IN
