File,Page No,Line No,Headline,Category,Block Headline,Item List Headline,Name,Parameter,Comment,Description,See Also,Source
KSP_Reference_Manual_Fixed.txt.py,226,7876,19. Music Information Retrieval,detect_instrument_type(),,,$NI_DETECT_INSTRUMENT_TYPE_ORGAN,,,"detect_instrument_type(<zone-id>, <instr-type-result>)
Assigns <instr-type-result> a $NI_DETECT_INSTRUMENT_TYPE tag describing the instrument type of an audio sample.
Hint: use this function if detect_sample_type() determines that a given audio sample is of type $NI_DETECT_SAMPLE_TYPE_INSTRUMENT.
If detection fails, the function will return $NI_DETECT_INSTRUMENT_TYPE_INVALID.
<zone-id>: The ID of the zone
<instr-type-result>: The detected instrument type, can be one of the following constants",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,226,7877,19. Music Information Retrieval,detect_instrument_type(),,,$NI_DETECT_INSTRUMENT_TYPE_PLUCKED_STRING,,,"detect_instrument_type(<zone-id>, <instr-type-result>)
Assigns <instr-type-result> a $NI_DETECT_INSTRUMENT_TYPE tag describing the instrument type of an audio sample.
Hint: use this function if detect_sample_type() determines that a given audio sample is of type $NI_DETECT_SAMPLE_TYPE_INSTRUMENT.
If detection fails, the function will return $NI_DETECT_INSTRUMENT_TYPE_INVALID.
<zone-id>: The ID of the zone
<instr-type-result>: The detected instrument type, can be one of the following constants",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,226,7878,19. Music Information Retrieval,detect_instrument_type(),,,$NI_DETECT_INSTRUMENT_TYPE_REED,,,"detect_instrument_type(<zone-id>, <instr-type-result>)
Assigns <instr-type-result> a $NI_DETECT_INSTRUMENT_TYPE tag describing the instrument type of an audio sample.
Hint: use this function if detect_sample_type() determines that a given audio sample is of type $NI_DETECT_SAMPLE_TYPE_INSTRUMENT.
If detection fails, the function will return $NI_DETECT_INSTRUMENT_TYPE_INVALID.
<zone-id>: The ID of the zone
<instr-type-result>: The detected instrument type, can be one of the following constants",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,226,7879,19. Music Information Retrieval,detect_instrument_type(),,,$NI_DETECT_INSTRUMENT_TYPE_SYNTH,,,"detect_instrument_type(<zone-id>, <instr-type-result>)
Assigns <instr-type-result> a $NI_DETECT_INSTRUMENT_TYPE tag describing the instrument type of an audio sample.
Hint: use this function if detect_sample_type() determines that a given audio sample is of type $NI_DETECT_SAMPLE_TYPE_INSTRUMENT.
If detection fails, the function will return $NI_DETECT_INSTRUMENT_TYPE_INVALID.
<zone-id>: The ID of the zone
<instr-type-result>: The detected instrument type, can be one of the following constants",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,226,7880,19. Music Information Retrieval,detect_instrument_type(),,,$NI_DETECT_INSTRUMENT_TYPE_VOCAL,,,"detect_instrument_type(<zone-id>, <instr-type-result>)
Assigns <instr-type-result> a $NI_DETECT_INSTRUMENT_TYPE tag describing the instrument type of an audio sample.
Hint: use this function if detect_sample_type() determines that a given audio sample is of type $NI_DETECT_SAMPLE_TYPE_INSTRUMENT.
If detection fails, the function will return $NI_DETECT_INSTRUMENT_TYPE_INVALID.
<zone-id>: The ID of the zone
<instr-type-result>: The detected instrument type, can be one of the following constants",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,284,9776,22. Control Parameters,,,,$NI_MOUSE_EVENT_TYPE_DROP,,,"$NI_MOUSE_EVENT_TYPE
Returns the type of mouse event that triggered the on ui_controlcallback of a ui_xy widget. Can only be used within the on ui_control callback. This is one of the mouse event types. ",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,336,11717,26. Multi Script,Multi Script Command Arguments,,,$MIDI_CHANNEL,,,"The MIDI channel of the received MIDI event. Since Kontakt can handle four different MIDI ports, this number is in 0 ... 63 range (4 ports, 16 MIDI channels).",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,336,11722,26. Multi Script,Multi Script Command Arguments,,,$MIDI_COMMAND,,,"The command type, i.e Note, CC, Program Change etc. of the received MIDI event. There are various constants for this variable (see below).",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,336,11727,26. Multi Script,Multi Script Command Arguments,,,$MIDI_BYTE_1,,,"The two MIDI bytes of the message, can be 0 ... 127.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,336,11728,26. Multi Script,Multi Script Command Arguments,,,$MIDI_BYTE_2,,,"The two MIDI bytes of the message, can be 0 ... 127.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,336,11732,26. Multi Script,Multi Script Command Arguments,,,$MIDI_COMMAND_NOTE_ON,,,"$MIDI_BYTE_1: note number
$MIDI_BYTE_2: velocity
Note: a velocity value of 0 is equivalent to a Note Off command ",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,336,11738,26. Multi Script,Multi Script Command Arguments,,,$MIDI_COMMAND_NOTE_OFF,,,"$MIDI_BYTE_1: note number
$MIDI_BYTE_2: release velocity",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,336,11743,26. Multi Script,Multi Script Command Arguments,,,$MIDI_COMMAND_POLY_AT,,,"$MIDI_BYTE_1: note number
$MIDI_BYTE_2: polyphonic key pressure value",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,336,11748,26. Multi Script,Multi Script Command Arguments,,,$MIDI_COMMAND_CC,,,"$MIDI_BYTE_1: controller number
$MIDI_BYTE_2: controller value",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,336,11753,26. Multi Script,Multi Script Command Arguments,,,$MIDI_COMMAND_PROGRAM_CHANGE,,,"$MIDI_BYTE_1: program number
$MIDI_BYTE_2: not used",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,336,11758,26. Multi Script,Multi Script Command Arguments,,,$MIDI_COMMAND_MONO_AT,,,"$MIDI_BYTE_1: channel pressure value
$MIDI_BYTE_2: not used",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,337,11765,26. Multi Script,Multi Script Command Arguments,,,$MIDI_COMMAND_PITCH_BEND,,,"$MIDI_BYTE_1: LSB value
$MIDI_BYTE_2: MSB value",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,337,11770,26. Multi Script,Multi Script Command Arguments,,,$MIDI_COMMAND_RPN,,,"$MIDI_BYTE_1: address
$MIDI_BYTE_2: value",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,337,11770,26. Multi Script,Multi Script Command Arguments,,,$MIDI_COMMAND_NRPN,,,"$MIDI_BYTE_1: address
$MIDI_BYTE_2: value",,BUILT-IN
